2024-02-05 19:31:35,003 INFO    StreamThr :5212 [internal.py:wandb_internal():86] W&B internal server running at pid: 5212, started at: 2024-02-05 19:31:35.003433
2024-02-05 19:31:36,583 DEBUG   HandlerThread:5212 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-169-generic-x86_64-with-glibc2.35', 'python': '3.10.10', 'heartbeatAt': '2024-02-05T19:31:36.577928', 'startedAt': '2024-02-05T19:31:35.000016', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/jovyan/Brax-Rodent-Run/serevr_run.py', 'codePathLocal': 'serevr_run.py', 'codePath': 'serevr_run.py', 'git': {'remote': 'https://github.com/talmolab/Brax-Rodent-Run.git', 'commit': '2b1910ef071bda9c247b55fecce96d49aac31fd8'}, 'email': 'kaiwenbian107@gmail.com', 'root': '/home/jovyan/Brax-Rodent-Run', 'host': 'kaiwen-brax-task-ppo-1-0-0', 'username': 'jovyan', 'executable': '/opt/conda/bin/python', 'cpu_count': 32, 'cpu_count_logical': 64, 'cpu_freq': {'current': 3296.302109375, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3166.461, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3281.295, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3304.824, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3237.664, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3285.544, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3287.547, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}, {'current': 3300.0, 'min': 0.0, 'max': 0.0}], 'disk': {'/': {'total': 5913.542510986328, 'used': 783.8486366271973}}, 'gpu': 'NVIDIA A40', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA A40', 'memory_total': 48305799168}], 'memory': {'total': 503.3535919189453}}
2024-02-05 19:31:36,583 INFO    HandlerThread:5212 [system_monitor.py:probe():224] Finished collecting system info
2024-02-05 19:31:36,583 INFO    HandlerThread:5212 [system_monitor.py:probe():227] Publishing system info
2024-02-05 19:31:36,583 DEBUG   HandlerThread:5212 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-02-05 19:31:37,487 INFO    Thread-13 :5212 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/conda-environment.yaml
2024-02-05 19:31:40,894 DEBUG   HandlerThread:5212 [system_info.py:_save_conda():220] Saving conda packages done
2024-02-05 19:31:40,895 INFO    HandlerThread:5212 [system_monitor.py:probe():229] Finished publishing system info
2024-02-05 19:31:40,898 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 19:31:40,899 DEBUG   SenderThread:5212 [sender.py:send():382] send: files
2024-02-05 19:31:40,899 INFO    SenderThread:5212 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-02-05 19:31:40,903 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: python_packages
2024-02-05 19:31:40,903 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: python_packages
2024-02-05 19:31:40,905 DEBUG   SenderThread:5212 [sender.py:send():382] send: telemetry
2024-02-05 19:31:40,905 DEBUG   SenderThread:5212 [sender.py:send():382] send: telemetry
2024-02-05 19:31:40,905 DEBUG   SenderThread:5212 [sender.py:send():382] send: run
2024-02-05 19:31:40,907 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: stop_status
2024-02-05 19:31:40,908 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-05 19:31:41,047 INFO    SenderThread:5212 [sender.py:send_run():1010] updated run: gskcwfv0
2024-02-05 19:31:41,047 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: stop_status
2024-02-05 19:31:41,303 INFO    wandb-upload_0:5212 [upload_job.py:push():131] Uploaded file /tmp/tmpgu9e9wgzwandb/ov63xtjw-wandb-metadata.json
2024-02-05 19:31:41,487 INFO    Thread-13 :5212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/conda-environment.yaml
2024-02-05 19:31:41,487 INFO    Thread-13 :5212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/config.yaml
2024-02-05 19:31:41,487 INFO    Thread-13 :5212 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/wandb-metadata.json
2024-02-05 19:31:41,487 INFO    Thread-13 :5212 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/requirements.txt
2024-02-05 19:31:46,190 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 19:31:51,190 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 19:31:55,904 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: stop_status
2024-02-05 19:31:55,905 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-05 19:31:55,905 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: stop_status
2024-02-05 19:31:56,992 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 19:32:01,992 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 19:32:05,015 DEBUG   SenderThread:5212 [sender.py:send():382] send: exit
2024-02-05 19:32:05,015 INFO    SenderThread:5212 [sender.py:send_exit():589] handling exit code: 1
2024-02-05 19:32:05,015 INFO    SenderThread:5212 [sender.py:send_exit():591] handling runtime: 28
2024-02-05 19:32:05,017 INFO    SenderThread:5212 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-05 19:32:05,017 INFO    SenderThread:5212 [sender.py:send_exit():597] send defer
2024-02-05 19:32:05,017 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:05,017 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 0
2024-02-05 19:32:05,017 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:05,017 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 0
2024-02-05 19:32:05,017 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 1
2024-02-05 19:32:05,018 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:05,018 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 1
2024-02-05 19:32:05,018 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:05,018 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 1
2024-02-05 19:32:05,018 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 2
2024-02-05 19:32:05,018 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:05,018 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 2
2024-02-05 19:32:05,018 INFO    HandlerThread:5212 [system_monitor.py:finish():203] Stopping system monitor
2024-02-05 19:32:05,018 DEBUG   SystemMonitor:5212 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-02-05 19:32:05,018 INFO    HandlerThread:5212 [interfaces.py:finish():202] Joined cpu monitor
2024-02-05 19:32:05,018 DEBUG   SystemMonitor:5212 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-02-05 19:32:05,018 INFO    HandlerThread:5212 [interfaces.py:finish():202] Joined disk monitor
2024-02-05 19:32:05,019 DEBUG   SystemMonitor:5212 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-02-05 19:32:05,024 INFO    HandlerThread:5212 [interfaces.py:finish():202] Joined gpu monitor
2024-02-05 19:32:05,024 INFO    HandlerThread:5212 [interfaces.py:finish():202] Joined memory monitor
2024-02-05 19:32:05,024 INFO    HandlerThread:5212 [interfaces.py:finish():202] Joined network monitor
2024-02-05 19:32:05,024 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:05,025 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 2
2024-02-05 19:32:05,025 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 3
2024-02-05 19:32:05,025 DEBUG   SenderThread:5212 [sender.py:send():382] send: stats
2024-02-05 19:32:05,025 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:05,025 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 3
2024-02-05 19:32:05,025 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:05,025 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 3
2024-02-05 19:32:05,025 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 4
2024-02-05 19:32:05,025 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:05,025 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 4
2024-02-05 19:32:05,025 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:05,025 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 4
2024-02-05 19:32:05,025 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 5
2024-02-05 19:32:05,025 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:05,025 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 5
2024-02-05 19:32:05,026 DEBUG   SenderThread:5212 [sender.py:send():382] send: summary
2024-02-05 19:32:05,026 INFO    SenderThread:5212 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-02-05 19:32:05,026 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:05,026 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 5
2024-02-05 19:32:05,026 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 6
2024-02-05 19:32:05,026 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:05,026 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 6
2024-02-05 19:32:05,026 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:05,026 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 6
2024-02-05 19:32:05,029 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: status_report
2024-02-05 19:32:05,227 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 7
2024-02-05 19:32:05,227 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:05,227 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 7
2024-02-05 19:32:05,227 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:05,227 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 7
2024-02-05 19:32:05,493 INFO    Thread-13 :5212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/config.yaml
2024-02-05 19:32:05,493 INFO    Thread-13 :5212 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/output.log
2024-02-05 19:32:05,493 INFO    Thread-13 :5212 [dir_watcher.py:_on_file_created():271] file/dir created: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/wandb-summary.json
2024-02-05 19:32:06,016 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-05 19:32:07,021 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 8
2024-02-05 19:32:07,022 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: poll_exit
2024-02-05 19:32:07,022 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:07,022 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 8
2024-02-05 19:32:07,022 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:07,022 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 8
2024-02-05 19:32:07,023 INFO    SenderThread:5212 [job_builder.py:build():296] Attempting to build job artifact
2024-02-05 19:32:07,023 INFO    SenderThread:5212 [job_builder.py:_get_source_type():426] is repo sourced job
2024-02-05 19:32:07,039 INFO    SenderThread:5212 [job_builder.py:build():402] adding wandb-job metadata file
2024-02-05 19:32:07,040 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 9
2024-02-05 19:32:07,041 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:07,041 DEBUG   SenderThread:5212 [sender.py:send():382] send: artifact
2024-02-05 19:32:07,041 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 9
2024-02-05 19:32:07,493 INFO    Thread-13 :5212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/output.log
2024-02-05 19:32:07,655 INFO    wandb-upload_1:5212 [upload_job.py:push():86] Skipped uploading /home/jovyan/.local/share/wandb/artifacts/staging/tmp9w80hel8
2024-02-05 19:32:08,016 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-05 19:32:08,916 INFO    wandb-upload_0:5212 [upload_job.py:push():89] Uploaded file /home/jovyan/.local/share/wandb/artifacts/staging/tmp8657vkjq
2024-02-05 19:32:09,827 INFO    SenderThread:5212 [sender.py:send_artifact():1494] sent artifact job-https___github.com_talmolab_Brax-Rodent-Run.git_serevr_run.py - {'id': 'QXJ0aWZhY3Q6NzE0NDk1MTU0', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzNjUwNDE2OA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzE0NDkwOTg2', 'versionIndex': 9}}}
2024-02-05 19:32:09,827 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:09,827 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 9
2024-02-05 19:32:09,827 INFO    SenderThread:5212 [dir_watcher.py:finish():358] shutting down directory watcher
2024-02-05 19:32:10,494 INFO    SenderThread:5212 [dir_watcher.py:finish():388] scan: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files
2024-02-05 19:32:10,494 INFO    SenderThread:5212 [dir_watcher.py:finish():402] scan save: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/conda-environment.yaml conda-environment.yaml
2024-02-05 19:32:10,494 INFO    SenderThread:5212 [dir_watcher.py:finish():402] scan save: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/wandb-metadata.json wandb-metadata.json
2024-02-05 19:32:10,494 INFO    SenderThread:5212 [dir_watcher.py:finish():402] scan save: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/wandb-summary.json wandb-summary.json
2024-02-05 19:32:10,496 INFO    SenderThread:5212 [dir_watcher.py:finish():402] scan save: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/requirements.txt requirements.txt
2024-02-05 19:32:10,496 INFO    SenderThread:5212 [dir_watcher.py:finish():402] scan save: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/output.log output.log
2024-02-05 19:32:10,499 INFO    SenderThread:5212 [dir_watcher.py:finish():402] scan save: /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/config.yaml config.yaml
2024-02-05 19:32:10,499 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 10
2024-02-05 19:32:10,501 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: poll_exit
2024-02-05 19:32:10,501 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:10,502 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 10
2024-02-05 19:32:10,503 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:10,503 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 10
2024-02-05 19:32:10,503 INFO    SenderThread:5212 [file_pusher.py:finish():175] shutting down file pusher
2024-02-05 19:32:10,795 INFO    wandb-upload_1:5212 [upload_job.py:push():131] Uploaded file /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/conda-environment.yaml
2024-02-05 19:32:10,803 INFO    wandb-upload_0:5212 [upload_job.py:push():131] Uploaded file /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/wandb-summary.json
2024-02-05 19:32:10,853 INFO    wandb-upload_3:5212 [upload_job.py:push():131] Uploaded file /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/output.log
2024-02-05 19:32:10,856 INFO    wandb-upload_2:5212 [upload_job.py:push():131] Uploaded file /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/requirements.txt
2024-02-05 19:32:10,905 INFO    wandb-upload_4:5212 [upload_job.py:push():131] Uploaded file /home/jovyan/Brax-Rodent-Run/wandb/run-20240205_193135-gskcwfv0/files/config.yaml
2024-02-05 19:32:11,017 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-05 19:32:11,017 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: poll_exit
2024-02-05 19:32:11,105 INFO    Thread-12 (_thread_body):5212 [sender.py:transition_state():617] send defer: 11
2024-02-05 19:32:11,106 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:11,106 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 11
2024-02-05 19:32:11,106 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:11,106 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 11
2024-02-05 19:32:11,106 INFO    SenderThread:5212 [file_pusher.py:join():181] waiting for file pusher
2024-02-05 19:32:11,106 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 12
2024-02-05 19:32:11,106 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:11,106 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 12
2024-02-05 19:32:11,106 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:11,106 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 12
2024-02-05 19:32:11,106 INFO    SenderThread:5212 [file_stream.py:finish():595] file stream finish called
2024-02-05 19:32:11,183 INFO    SenderThread:5212 [file_stream.py:finish():599] file stream finish is done
2024-02-05 19:32:11,183 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 13
2024-02-05 19:32:11,183 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:11,183 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 13
2024-02-05 19:32:11,183 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:11,183 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 13
2024-02-05 19:32:11,183 INFO    SenderThread:5212 [sender.py:transition_state():617] send defer: 14
2024-02-05 19:32:11,184 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: defer
2024-02-05 19:32:11,184 INFO    HandlerThread:5212 [handler.py:handle_request_defer():172] handle defer: 14
2024-02-05 19:32:11,184 DEBUG   SenderThread:5212 [sender.py:send():382] send: final
2024-02-05 19:32:11,184 DEBUG   SenderThread:5212 [sender.py:send():382] send: footer
2024-02-05 19:32:11,184 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: defer
2024-02-05 19:32:11,184 INFO    SenderThread:5212 [sender.py:send_request_defer():613] handle sender defer: 14
2024-02-05 19:32:11,184 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-05 19:32:11,184 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: poll_exit
2024-02-05 19:32:11,184 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: poll_exit
2024-02-05 19:32:11,185 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: poll_exit
2024-02-05 19:32:11,185 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: server_info
2024-02-05 19:32:11,185 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: server_info
2024-02-05 19:32:11,186 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: get_summary
2024-02-05 19:32:11,186 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: sampled_history
2024-02-05 19:32:11,187 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: internal_messages
2024-02-05 19:32:11,187 DEBUG   HandlerThread:5212 [handler.py:handle_request():146] handle_request: job_info
2024-02-05 19:32:11,253 DEBUG   SenderThread:5212 [sender.py:send_request():409] send_request: job_info
